Barack_Obama_118_chunk_5.wav|Go through the whole list. |Go through the whole list. 
Barack_Obama_118_chunk_6.wav|I worry about inequality. |I worry about inequality. 
Barack_Obama_118_chunk_7.wav|Because i think that if we are not investing in. |Because i think that if we are not investing in. 
Barack_Obama_118_chunk_9.wav|Making sure everybody. |Making sure everybody. 
Barack_Obama_118_chunk_10.wav|Play a role in this economy the economy will not grow as fast. |Play a role in this economy the economy will not grow as fast. 
Barack_Obama_119_chunk_1.wav|April wright well i'll answer the last question first i think we're going to. |April wright well i'll answer the last question first i think we're going to. 
Barack_Obama_119_chunk_2.wav|See people of merit. |See people of merit. 
Barack_Obama_119_chunk_3.wav|Rise up. |Rise up. 
Barack_Obama_119_chunk_4.wav|From every. |From every. 
Barack_Obama_119_chunk_5.wav|Race. |Race. 
Barack_Obama_119_chunk_6.wav|Corner of this country because that's america's strength. |Corner of this country because that's america's strength. 
Barack_Obama_119_chunk_8.wav|When we. |When we. 
Barack_Obama_119_chunk_9.wav|Have everybody. |Have everybody. 
Barack_Obama_119_chunk_10.wav|Get a chance and everybody's on the field. |Get a chance and everybody's on the field. 
Barack_Obama_119_chunk_11.wav|Wind up being better i think i've used this analogy before. |Wind up being better i think i've used this analogy before. 
Barack_Obama_119_chunk_13.wav|We killed it. |We killed it. 
Barack_Obama_12_chunk_1.wav|Only if all of us regardless of party affiliation or particular interests. |Only if all of us regardless of party affiliation or particular interests. 
Barack_Obama_12_chunk_2.wav|Help restore the sense of common purpose. |Help restore the sense of common purpose. 
Barack_Obama_12_chunk_4.wav|That's what i want to focus on tonight. |That's what i want to focus on tonight. 
Barack_Obama_12_chunk_5.wav|The state of our democracy. |The state of our democracy. 
Barack_Obama_12_chunk_6.wav|Understand. |Understand. 
Barack_Obama_12_chunk_7.wav|Democracy does not require uniformity. |Democracy does not require uniformity. 
Barack_Obama_12_chunk_8.wav|Our founders argued that coral. |Our founders argued that coral. 
Barack_Obama_12_chunk_9.wav|Eventually they compromised. |Eventually they compromised. 
Barack_Obama_12_chunk_10.wav|They expected us to do the same. |They expected us to do the same. 
Barack_Obama_12_chunk_11.wav|But they knew that democracy does require. |But they knew that democracy does require. 
Barack_Obama_12_chunk_12.wav|A basic sense of solidarity. |A basic sense of solidarity. 
Barack_Obama_12_chunk_13.wav|The idea that for all our differences. |The idea that for all our differences. 
Barack_Obama_12_chunk_14.wav|We're all in this together. |We're all in this together. 
Barack_Obama_12_chunk_15.wav|That we rise or fall as one. |That we rise or fall as one. 
Barack_Obama_120_chunk_2.wav|The fruits of their. |The fruits of their. 
Barack_Obama_120_chunk_3.wav|You know i'm trying to remember the exact dates i mean it was probably somewhere between. |You know i'm trying to remember the exact dates i mean it was probably somewhere between. 
Barack_Obama_120_chunk_4.wav|Junior senior year in college and. |Junior senior year in college and. 
Barack_Obama_120_chunk_5.wav|The time that i was organizing so this would have been. |The time that i was organizing so this would have been. 
Barack_Obama_120_chunk_6.wav|Somewhere in the. |Somewhere in the. 
Barack_Obama_120_chunk_7.wav|Early 80s and 81/82 83 i think part of it had to do with. |Early 80s and 81/82 83 i think part of it had to do with. 
Barack_Obama_120_chunk_10.wav|The first time that i had seen. |The first time that i had seen. 
Barack_Obama_121_chunk_1.wav|Play say that the settlements the growth of the settlements. |Play say that the settlements the growth of the settlements. 
Barack_Obama_121_chunk_2.wav|Are creating a reality on the ground that. |Are creating a reality on the ground that. 
Barack_Obama_121_chunk_3.wav|Increasingly will make a two-state solution impossible. |Increasingly will make a two-state solution impossible. 
Barack_Obama_121_chunk_4.wav|And we believed consistent with the position that have been taken with. |And we believed consistent with the position that have been taken with. 
Barack_Obama_121_chunk_5.wav|Previous us administrations for decades now. |Previous us administrations for decades now. 
Barack_Obama_121_chunk_6.wav|That it was important. |That it was important. 
Barack_Obama_121_chunk_7.wav|For us to send a signal. |For us to send a signal. 
Barack_Obama_121_chunk_8.wav|A wake-up call that. |A wake-up call that. 
Barack_Obama_121_chunk_9.wav|This moment may be passing. |This moment may be passing. 
Barack_Obama_122_chunk_1.wav|A part of what the show working is about is how. |A part of what the show working is about is how. 
Barack_Obama_122_chunk_2.wav|Certain things are constant. |Certain things are constant. 
Barack_Obama_122_chunk_6.wav|Work experience. |Work experience. 
Barack_Obama_122_chunk_8.wav|People trying to find work that satisfying. |People trying to find work that satisfying. 
Barack_Obama_122_chunk_9.wav|People trying to pay the bills. |People trying to pay the bills. 
Barack_Obama_122_chunk_10.wav|Unfortunately one of the things that's also been constant is the struggle for people. |Unfortunately one of the things that's also been constant is the struggle for people. 
Barack_Obama_122_chunk_11.wav|To make sure their employers are treating them fairly. |To make sure their employers are treating them fairly. 
Barack_Obama_122_chunk_12.wav|They're getting a fair share of the pie and. |They're getting a fair share of the pie and. 
Barack_Obama_123_chunk_1.wav|4th ebb and flow of policy. |4th ebb and flow of policy. 
Barack_Obama_123_chunk_2.wav|How are we going to raise taxes are we going to lower taxes are we going to. |How are we going to raise taxes are we going to lower taxes are we going to. 
Barack_Obama_123_chunk_3.wav|No expand this program or eliminate this program. |No expand this program or eliminate this program. 
Barack_Obama_123_chunk_6.wav|How concerned are we about. |How concerned are we about. 
Barack_Obama_123_chunk_7.wav|Air pollution. |Air pollution. 
Barack_Obama_123_chunk_8.wav|Climate change those are all. |Climate change those are all. 
Barack_Obama_123_chunk_9.wav|Normal parts of the debate. |Normal parts of the debate. 
Barack_Obama_123_chunk_11.wav|As i said before in a democracy sometimes. |As i said before in a democracy sometimes. 
Barack_Obama_124_chunk_1.wav|Process. |Process. 
Barack_Obama_124_chunk_2.wav|This amazing experience that we've gone through to. |This amazing experience that we've gone through to. 
Barack_Obama_124_chunk_4.wav|Make sure that. |Make sure that. 
Barack_Obama_124_chunk_5.wav|My wife. |My wife. 
Barack_Obama_124_chunk_6.wav|With whom i will be celebrating the 25th anniversary this year is willing to. |With whom i will be celebrating the 25th anniversary this year is willing to. 
Barack_Obama_124_chunk_7.wav|Hurry up and put up with me for a little bit longer. |Hurry up and put up with me for a little bit longer. 
Barack_Obama_124_chunk_8.wav|I want to do some writing i want to. |I want to do some writing i want to. 
Barack_Obama_124_chunk_10.wav|Be quiet a little bit and not hear myself talk so darn much. |Be quiet a little bit and not hear myself talk so darn much. 
Barack_Obama_125_chunk_3.wav|Politics. |Politics. 
Barack_Obama_125_chunk_5.wav|Punish those kids. |Punish those kids. 
Barack_Obama_125_chunk_6.wav|When they didn't do anything wrong themselves. |When they didn't do anything wrong themselves. 
Barack_Obama_125_chunk_8.wav|I think would be something that would merit me speaking out. |I think would be something that would merit me speaking out. 
Barack_Obama_125_chunk_9.wav|It doesn't mean that i would. |It doesn't mean that i would. 
Barack_Obama_125_chunk_11.wav|Get on the ballot anywhere. |Get on the ballot anywhere. 
Barack_Obama_125_chunk_12.wav|With respect to wet for dry foot. |With respect to wet for dry foot. 
Barack_Obama_125_chunk_15.wav|We underwent a monumental. |We underwent a monumental. 
Barack_Obama_126_chunk_1.wav|Advice that i thought was pretty sound like don't do stupid stuff. |Advice that i thought was pretty sound like don't do stupid stuff. 
Barack_Obama_126_chunk_3.wav|And even when you complain about my long answers. |And even when you complain about my long answers. 
Barack_Obama_126_chunk_4.wav|I just want you to know that the only reason they were long was because you asked six-part questions. |I just want you to know that the only reason they were long was because you asked six-part questions. 
Barack_Obama_126_chunk_6.wav|But i have enjoyed working with all of you that does not of course mean that i've enjoyed every story that you have filed but that's the point of this relationship. |But i have enjoyed working with all of you that does not of course mean that i've enjoyed every story that you have filed but that's the point of this relationship. 
Barack_Obama_126_chunk_7.wav|You're not supposed to be. |You're not supposed to be. 
Barack_Obama_127_chunk_1.wav|What we've seen. |What we've seen. 
Barack_Obama_127_chunk_3.wav|American history is that. |American history is that. 
Barack_Obama_127_chunk_5.wav|Unions and. |Unions and. 
Barack_Obama_127_chunk_6.wav|Worker organizations have had to. |Worker organizations have had to. 
Barack_Obama_127_chunk_7.wav|Make demands. |Make demands. 
Barack_Obama_127_chunk_9.wav|Their employers those. |Their employers those. 
Barack_Obama_127_chunk_11.wav|To to make sure they're treated fairly and and entertainment is no exception so. |To to make sure they're treated fairly and and entertainment is no exception so. 
Barack_Obama_127_chunk_12.wav|My hope would be that at a time of big technological. |My hope would be that at a time of big technological. 
Barack_Obama_128_chunk_1.wav|Respect. |Respect. 
Barack_Obama_128_chunk_2.wav|What he did and what i was trying no i think it's i think it's embedded and how i think about. |What he did and what i was trying no i think it's i think it's embedded and how i think about. 
Barack_Obama_128_chunk_4.wav|How i thought about my work even when i was. |How i thought about my work even when i was. 
